#Level 1 Data
# PI: P. Goloub (mailto: philippe.goloub@univ-lille1.fr)
#Time    Z(km)     Ln(Pr2) 
11.5003 12.295 13.2134
11.5003 12.2994 12.9128
11.5003 12.3038 13.5442
11.5003 12.3082 -999
11.5003 12.3126 12.2542
11.5003 12.317 14.2988
11.5003 12.3214 14.4431
11.5003 12.3259 -999
11.5003 12.3303 13.0796
11.5003 12.3347 11.3534
11.5003 12.3391 14.4742
11.5003 12.3435 13.6611
11.5003 12.3479 13.6824
11.5003 12.3523 12.1721
11.5003 12.3567 13.7242
11.5003 12.3611 12.2621
11.5003 12.3655 14.1128
11.5003 12.3699 13.8895
11.5003 12.3743 -999
11.5003 12.3788 13.8742
11.5003 12.3832 -999
11.5003 12.3876 -999
11.5003 12.392 13.0516
11.5003 12.3964 13.5112
11.5003 12.4008 -999
11.5003 12.4052 -999
11.5003 12.4096 12.7375
11.5003 12.414 12.9313
11.5003 12.4184 12.2713
11.5003 12.4228 -999
11.5003 12.4272 13.2976
11.5003 12.4317 13.775
11.5003 12.4361 -999
11.5003 12.4405 13.7377
11.5003 12.4449 -999
11.5003 12.4493 -999
11.5003 12.4537 -999
11.5003 12.4581 -999
11.5003 12.4625 -999
11.5003 12.4669 -999
11.5003 12.4713 -999
11.5003 12.4757 -999
11.5003 12.4802 -999
11.5003 12.4846 12.4394
11.5003 12.489 13.6419
11.5003 12.4934 -999
11.5003 12.4978 14.1341
11.5003 12.5022 12.9007
11.5003 12.5066 -999
11.5003 12.511 12.5135
11.5003 12.5154 -999
11.5003 12.5198 -999
11.5003 12.5242 13.1478
11.5003 12.5286 12.7566
11.5003 12.5331 -999
11.5003 12.5375 11.9957
11.5003 12.5419 13.6719
11.5003 12.5463 -999
11.5003 12.5507 13.0376
11.5003 12.5551 14.1432
11.5003 12.5595 13.039
11.5003 12.5639 13.3498
11.5003 12.5683 12.7629
11.5003 12.5727 -999
11.5003 12.5771 -999
11.5003 12.5815 -999
11.5003 12.586 -999
11.5003 12.5904 -999
11.5003 12.5948 12.0048
11.5003 12.5992 13.763
11.5003 12.6036 -999
11.5003 12.608 -999
11.5003 12.6124 -999
11.5003 12.6168 12.8716
11.5003 12.6212 13.3879
11.5003 12.6256 -999
11.5003 12.63 -999
11.5003 12.6344 13.8977
11.5003 12.6389 12.4639
11.5003 12.6433 12.9232
11.5003 12.6477 13.3921
11.5003 12.6521 13.3928
11.5003 12.6565 -999
11.5003 12.6609 13.3651
11.5003 12.6653 -999
11.5003 12.6697 -999
11.5003 12.6741 -999
11.5003 12.6785 11.5985
11.5003 12.6829 12.9742
11.5003 12.6873 13.695
11.5003 12.6918 13.7578
11.5003 12.6962 -999
11.5003 12.7006 13.1008
11.5003 12.705 12.9329
11.5003 12.7094 -999
11.5003 12.7138 13.6098
11.5003 12.7182 13.1415
11.5003 12.7226 13.6112
11.5003 12.727 14.2959
11.5003 12.7314 12.1354
11.5003 12.7358 -999
11.5003 12.7402 -999
11.5003 12.7447 14.1732
11.5003 12.7491 13.2526
11.5003 12.7535 13.9506
11.5003 12.7579 12.986
11.5003 12.7623 -999
11.5003 12.7667 13.4391
11.5003 12.7711 13.5949
11.5003 12.7755 -999
11.5003 12.7799 13.3227
11.5003 12.7843 -999
11.5003 12.7887 13.4143
11.5003 12.7931 12.9467
11.5003 12.7976 10.8845
11.5003 12.802 12.3322
11.5003 12.8064 13.5516
11.5003 12.8108 13.577
11.5003 12.8152 12.4916
11.5003 12.8196 14.0099
11.5003 12.824 13.0807
11.5003 12.8284 12.4937
11.5003 12.8328 -999
11.5003 12.8372 14.0744
11.5003 12.8416 13.6528
11.5003 12.846 14.5168
11.5003 12.8505 11.6254
11.5003 12.8549 13.3344
11.5003 12.8593 14.2043
11.5003 12.8637 12.7542
11.5003 12.8681 -999
11.5003 12.8725 -999
11.5003 12.8769 -999
11.5003 12.8813 12.5019
11.5003 12.8857 -999
11.5003 12.8901 -999
11.5003 12.8945 13.459
11.5003 12.8989 -999
11.5003 12.9034 14.2244
11.5003 12.9078 12.0539
11.5003 12.9122 -999
11.5003 12.9166 13.4625
11.5003 12.921 -999
11.5003 12.9254 -999
11.5003 12.9298 -999
11.5003 12.9342 14.3282
11.5003 12.9386 11.9379
11.5003 12.943 -999
11.5003 12.9474 12.8224
11.5003 12.9518 11.6411
11.5003 12.9563 13.5996
11.5003 12.9607 13.5755
11.5003 12.9651 -999
11.5003 12.9695 10.9112
11.5003 12.9739 13.9681
11.5003 12.9783 14.066
11.5003 12.9827 9.62383
11.5003 12.9871 12.6543
11.5003 12.9915 12.774
11.5003 12.9959 10.4621
11.5003 13.0003 13.4754
11.5003 13.0047 12.0689
11.5003 13.0092 -999
11.5003 13.0136 -999
11.5003 13.018 12.3656
11.5003 13.0224 -999
11.5003 13.0268 -999
11.5003 13.0312 -999
11.5003 13.0356 -999
11.5003 13.04 12.369
11.5003 13.0444 13.3318
11.5003 13.0488 -999
11.5003 13.0532 -999
11.5003 13.0576 -999
11.5003 13.0621 -999
11.5003 13.0665 13.8359
11.5003 13.0709 12.5312
11.5003 13.0753 -999
11.5003 13.0797 13.0786
11.5003 13.0841 -999
11.5003 13.0885 -999
11.5003 13.0929 -999
11.5003 13.0973 13.6923
11.5003 13.1017 -999
11.5003 13.1061 14.2157
11.5003 13.1105 14.2692
11.5003 13.115 12.9964
11.5003 13.1194 13.2036
11.5003 13.1238 13.5749
11.5003 13.1282 14.9205
11.5003 13.1326 12.6766
11.5003 13.137 -999
11.5003 13.1414 -999
11.5003 13.1458 13.5782
11.5003 13.1502 -999
11.5003 13.1546 11.6722
11.5003 13.159 -999
11.5003 13.1635 -999
11.5003 13.1679 12.3
11.5003 13.1723 -999
11.5003 13.1767 -999
11.5003 13.1811 -999
11.5003 13.1855 13.0072
11.5003 13.1899 13.0526
11.5003 13.1943 -999
11.5003 13.1987 12.7479
11.5003 13.2031 13.9507
11.5003 13.2075 13.686
11.5003 13.2119 12.3066
11.5003 13.2164 13.3246
11.5003 13.2208 11.8436
11.5003 13.2252 -999
11.5003 13.2296 13.0586
11.5003 13.234 12.556
11.5003 13.2384 -999
11.5003 13.2428 -999
11.5003 13.2472 14.0098
11.5003 13.2516 -999
11.5003 13.256 13.5689
11.5003 13.2604 -999
11.5003 13.2648 13.5157
11.5003 13.2693 -999
11.5003 13.2737 -999
11.5003 13.2781 13.1087
11.5003 13.2825 13.4901
11.5003 13.2869 -999
11.5003 13.2913 -999
11.5003 13.2957 10.9609
11.5003 13.3001 11.8556
11.5003 13.3045 -999
11.5003 13.3089 13.9844
11.5003 13.3133 10.9636
11.5003 13.3177 12.8236
11.5003 13.3222 13.2713
11.5003 13.3266 -999
11.5003 13.331 13.4071
11.5003 13.3354 13.3426
11.5003 13.3398 14.1362
11.5003 13.3442 -999
11.5003 13.3486 12.0003
11.5003 13.353 -999
11.5003 13.3574 -999
11.5003 13.3618 -999
11.5003 13.3662 13.8203
11.5003 13.3706 13.9936
11.5003 13.3751 13.6128
11.5003 13.3795 13.8223
11.5003 13.3839 12.6484
11.5003 13.3883 -999
11.5003 13.3927 13.3512
11.5003 13.3971 11.7087
11.5003 13.4015 -999
11.5003 13.4059 13.6174
11.5003 13.4103 -999
11.5003 13.4147 14.2347
11.5003 13.4191 14.448
11.5003 13.4235 -999
11.5003 13.428 12.721
11.5003 13.4324 10.5282
11.5003 13.4368 -999
11.5003 13.4412 -999
11.5003 13.4456 13.1754
11.5003 13.45 13.3256
11.5003 13.4544 12.4316
11.5003 13.4588 11.2929
11.5003 13.4632 -999
11.5003 13.4676 -999
11.5003 13.472 12.5916
11.5003 13.4764 -999
11.5003 13.4809 -999
11.5003 13.4853 14.2728
11.5003 13.4897 -999
11.5003 13.4941 -999
11.5003 13.4985 13.5223
11.5003 13.5029 13.2613
11.5003 13.5073 -999
11.5003 13.5117 -999
11.5003 13.5161 -999
11.5003 13.5205 12.909
11.5003 13.5249 13.058
11.5003 13.5293 14.2793
11.5003 13.5338 13.4373
11.5003 13.5382 -999
11.5003 13.5426 10.9977
11.5003 13.547 13.7129
11.5003 13.5514 -999
11.5003 13.5558 14.0558
11.5003 13.5602 13.2318
11.5003 13.5646 -999
11.5003 13.569 11.7342
11.5003 13.5734 13.1099
11.5003 13.5778 14.3771
11.5003 13.5822 12.5327
11.5003 13.5867 11.3118
11.5003 13.5911 13.6448
11.5003 13.5955 11.7381
11.5003 13.5999 13.855
11.5003 13.6043 -999
11.5003 13.6087 12.6118
11.5003 13.6131 13.3145
11.5003 13.6175 12.6131
11.5003 13.6219 -999
11.5003 13.6263 11.01
11.5003 13.6307 13.2027
11.5003 13.6351 -999
11.5003 13.6396 -999
11.5003 13.644 13.9418
11.5003 13.6484 13.3197
11.5003 13.6528 13.6539
11.5003 13.6572 -999
11.5003 13.6616 12.1674
11.5003 13.666 13.5753
11.5003 13.6704 -999
11.5003 13.6748 -999
11.5003 13.6792 10.5646
11.5003 13.6836 11.0184
11.5003 13.688 -999
11.5003 13.6925 -999
11.5003 13.6969 13.8898
11.5003 13.7013 12.9356
11.5003 13.7057 13.712
11.5003 13.7101 11.3299
11.5003 13.7145 10.5697
11.5003 13.7189 14.347
11.5003 13.7233 13.6899
11.5003 13.7277 14.4473
11.5003 13.7321 -999
11.5003 13.7365 12.8278
11.5003 13.7409 -999
11.5003 13.7454 12.5566
11.5003 13.7498 -999
11.5003 13.7542 14.0142
11.5003 13.7586 -999
11.5003 13.763 -999
11.5003 13.7674 -999
11.5003 13.7718 13.4722
11.5003 13.7762 12.0634
11.5003 13.7806 -999
11.5003 13.785 13.6471
11.5003 13.7894 13.0001
11.5003 13.7939 13.4102
11.5003 13.7983 14.0913
11.5003 13.8027 12.188
11.5003 13.8071 13.378
11.5003 13.8115 13.8432
11.5003 13.8159 -999
11.5003 13.8203 -999
11.5003 13.8247 -999
11.5003 13.8291 -999
11.5003 13.8335 -999
11.5003 13.8379 13.2723
11.5003 13.8423 -999
11.5003 13.8468 13.8035
11.5003 13.8512 -999
11.5003 13.8556 -999
11.5003 13.86 -999
11.5003 13.8644 -999
11.5003 13.8688 14.0308
11.5003 13.8732 13.5177
11.5003 13.8776 13.9757
11.5003 13.882 13.7376
11.5003 13.8864 11.0479
11.5003 13.8908 14.0156
11.5003 13.8952 -999
11.5003 13.8997 13.2812
11.5003 13.9041 -999
11.5003 13.9085 -999
11.5003 13.9129 14.4741
11.5003 13.9173 14.4981
11.5003 13.9217 9.76349
11.5003 13.9261 -999
11.5003 13.9305 13.8156
11.5003 13.9349 12.2071
11.5003 13.9393 12.97
11.5003 13.9437 -999
11.5003 13.9481 -999
11.5003 13.9526 -999
11.5003 13.957 -999
11.5003 13.9614 -999
11.5003 13.9658 13.531
11.5003 13.9702 -999
11.5003 13.9746 -999
11.5003 13.979 -999
11.5003 13.9834 13.6757
11.5003 13.9878 13.2939
11.5003 13.9922 12.51
11.5003 13.9966 11.9577
11.5003 14.001 13.5052
11.5003 14.0055 13.2964
11.5003 14.0099 -999
11.5003 14.0143 13.9561
11.5003 14.0187 13.1297
11.5003 14.0231 12.5966
11.5003 14.0275 -999
11.5003 14.0319 13.8301
11.5003 14.0363 10.6161
11.5003 14.0407 13.7845
11.5003 14.0451 -999
11.5003 14.0495 14.0567
11.5003 14.0539 13.1795
11.5003 14.0584 -999
11.5003 14.0628 13.9828
11.5003 14.0672 -999
11.5003 14.0716 -999
11.5003 14.076 -999
11.5003 14.0804 14.3316
11.5003 14.0848 11.9702
11.5003 14.0892 -999
11.5003 14.0936 -999
11.5003 14.098 13.7685
11.5003 14.1024 12.4371
11.5003 14.1068 13.6388
11.5003 14.1113 -999
11.5003 14.1157 13.6678
11.5003 14.1201 -999
11.5003 14.1245 -999
11.5003 14.1289 13.3519
11.5003 14.1333 14.0869
11.5003 14.1377 12.8853
11.5003 14.1421 -999
11.5003 14.1465 14.8105
11.5003 14.1509 14.1751
11.5003 14.1553 -999
11.5003 14.1597 -999
11.5003 14.1642 12.6167
11.5003 14.1686 14.2567
11.5003 14.173 12.6931
11.5003 14.1774 9.79989
11.5003 14.1818 11.6325
11.5003 14.1862 -999
11.5003 14.1906 11.8238
11.5003 14.195 -999
11.5003 14.1994 -999
11.5003 14.2038 -999
11.5003 14.2082 -999
11.5003 14.2126 14.1673
11.5003 14.2171 13.8788
11.5003 14.2215 -999
11.5003 14.2259 -999
11.5003 14.2303 -999
11.5003 14.2347 13.012
11.5003 14.2391 14.1875
11.5003 14.2435 11.8313
11.5003 14.2479 13.7649
11.5003 14.2523 14.1213
11.5003 14.2567 14.0102
11.5003 14.2611 -999
11.5003 14.2655 -999
11.5003 14.27 12.3636
11.5003 14.2744 9.81353
11.5003 14.2788 12.462
11.5003 14.2832 -999
11.5003 14.2876 -999
11.5003 14.292 13.1683
11.5003 14.2964 -999
11.5003 14.3008 13.2143
11.5003 14.3052 13.8457
11.5003 14.3096 11.4155
11.5003 14.314 9.81908
11.5003 14.3184 14.3368
11.5003 14.3229 -999
11.5003 14.3273 -999
11.5003 14.3317 13.2186
11.5003 14.3361 12.47
11.5003 14.3405 14.2656
11.5003 14.3449 14.0613
11.5003 14.3493 12.7877
11.5003 14.3537 -999
11.5003 14.3581 -999
11.5003 14.3625 12.7895
11.5003 14.3669 13.3079
11.5003 14.3713 -999
11.5003 14.3758 -999
11.5003 14.3802 -999
11.5003 14.3846 11.6609
11.5003 14.389 -999
11.5003 14.3934 -999
11.5003 14.3978 12.3814
11.5003 14.4022 9.83136
11.5003 14.4066 12.2736
11.5003 14.411 13.8604
11.5003 14.4154 -999
11.5003 14.4198 -999
11.5003 14.4242 -999
11.5003 14.4287 14.2779
11.5003 14.4331 -999
11.5003 14.4375 -999
11.5003 14.4419 11.6688
11.5003 14.4463 13.0932
11.5003 14.4507 -999
11.5003 14.4551 12.5751
11.5003 14.4595 13.7944
11.5003 14.4639 12.6585
11.5003 14.4683 -999
11.5003 14.4727 -999
11.5003 14.4771 -999
11.5003 14.4816 13.7718
11.5003 14.486 -999
11.5003 14.4904 -999
11.5003 14.4948 11.8662
11.5003 14.4992 -999
11.5003 14.5036 13.3269
11.5003 14.508 13.4418
11.5003 14.5124 -999
11.5003 14.5168 -999
11.5003 14.5212 12.2895
11.5003 14.5256 14.3065
11.5003 14.5301 -999
11.5003 14.5345 -999
11.5003 14.5389 -999
11.5003 14.5433 14.1618
11.5003 14.5477 -999
11.5003 14.5521 12.0355
11.5003 14.5565 -999
11.5003 14.5609 -999
11.5003 14.5653 13.5523
11.5003 14.5697 12.7483
11.5003 14.5741 -999
11.5003 14.5785 -999
11.5003 14.583 -999
11.5003 14.5874 13.9525
11.5003 14.5918 12.8873
11.5003 14.5962 -999
11.5003 14.6006 13.6199
11.5003 14.605 -999
11.5003 14.6094 -999
11.5003 14.6138 -999
11.5003 14.6182 13.5596
11.5003 14.6226 -999
11.5003 14.627 13.3438
11.5003 14.6314 13.8908
11.5003 14.6359 -999
11.5003 14.6403 -999
11.5003 14.6447 -999
11.5003 14.6491 14.6234
11.5003 14.6535 -999
11.5003 14.6579 -999
11.5003 14.6623 14.3986
11.5003 14.6667 12.4184
11.5003 14.6711 12.9594
11.5003 14.6755 13.8968
11.5003 14.6799 14.4425
11.5003 14.6843 13.898
11.5003 14.6888 11.8928
11.5003 14.6932 13.3113
11.5003 14.6976 -999
11.5003 14.702 13.8276
11.5003 14.7064 -999
11.5003 14.7108 -999
11.5003 14.7152 14.3475
11.5003 14.7196 12.6936
11.5003 14.724 -999
11.5003 14.7284 13.2732
11.5003 14.7328 13.7256
11.5003 14.7372 13.1823
11.5003 14.7417 -999
11.5003 14.7461 -999
11.5003 14.7505 14.8029
11.5003 14.7549 11.4768
11.5003 14.7593 -999
11.5003 14.7637 11.7129
11.5003 14.7681 -999
11.5003 14.7725 -999
11.5003 14.7769 -999
11.5003 14.7813 -999
11.5003 14.7857 -999
11.5003 14.7901 -999
11.5003 14.7946 -999
11.5003 14.799 12.0692
11.5003 14.8034 14.4177
11.5003 14.8078 -999
11.5003 14.8122 -999
11.5003 14.8166 -999
11.5003 14.821 14.2676
11.5003 14.8254 12.331
11.5003 14.8298 -999
11.5003 14.8342 13.7938
11.5003 14.8386 -999
11.5003 14.843 -999
11.5003 14.8475 -999
11.5003 14.8519 13.2452
11.5003 14.8563 -999
11.5003 14.8607 14.3521
11.5003 14.8651 13.4535
11.5003 14.8695 13.2475
11.5003 14.8739 9.89581
11.5003 14.8783 14.7407
11.5003 14.8827 14.0763
11.5003 14.8871 14.7104
11.5003 14.8915 12.7168
11.5003 14.8959 11.1882
11.5003 14.9004 11.9214
11.5003 14.9048 -999
11.5003 14.9092 11.7325
11.5003 14.9136 13.2061
11.5003 14.918 13.6932
11.5003 14.9224 13.3838
11.5003 14.9268 -999
11.5003 14.9312 -999
11.5003 14.9356 -999
11.5003 14.94 13.0535
11.5003 14.9444 12.7991
11.5003 14.9488 13.2108
11.5003 14.9533 13.4653
11.5003 14.9577 12.8008
11.5003 14.9621 13.4285
11.5003 14.9665 -999
11.5003 14.9709 13.8122
11.5003 14.9753 14.2377
11.5003 14.9797 13.7015
11.5003 14.9841 11.5076
11.5003 14.9885 -999
11.5003 14.9929 13.6102
11.5003 14.9973 -999
11.5422 0 -999
11.5422 0.00440839 -1.57835
11.5422 0.00881678 0.0262936
11.5422 0.0132252 0.672779
11.5422 0.0176336 2.23068
11.5422 0.0220419 -999
11.5422 0.0264503 -999
11.5422 0.0308587 6.999
11.5422 0.0352671 9.28102
11.5422 0.0396755 7.44585
11.5422 0.0440839 7.15894
11.5422 0.0484923 7.94888
11.5422 0.0529007 8.05442
11.5422 0.0573091 8.37627
11.5422 0.0617175 8.51419
11.5422 0.0661258 8.73321
11.5422 0.0705342 8.86783
11.5422 0.0749426 9.08132
11.5422 0.079351 9.44836
11.5422 0.0837594 9.88807
11.5422 0.0881678 10.389
11.5422 0.0925762 10.9126
11.5422 0.0969846 11.4215
11.5422 0.101393 11.8671
11.5422 0.105801 12.2595
11.5422 0.11021 12.6081
11.5422 0.114618 12.9156
11.5422 0.119027 13.1824
11.5422 0.123435 13.4172
11.5422 0.127843 13.6146
11.5422 0.132252 13.7926
11.5422 0.13666 13.9482
11.5422 0.141068 14.09
11.5422 0.145477 14.217
11.5422 0.149885 14.3313
11.5422 0.154294 14.4385
11.5422 0.158702 14.5357
11.5422 0.16311 14.6244
11.5422 0.167519 14.7112
11.5422 0.171927 14.7896
11.5422 0.176336 14.8616
11.5422 0.180744 14.9297
11.5422 0.185152 14.9948
11.5422 0.189561 15.0556
11.5422 0.193969 15.1087
11.5422 0.198378 15.1631
11.5422 0.202786 15.213
11.5422 0.207194 15.2622
11.5422 0.211603 15.3071
11.5422 0.216011 15.3508
11.5422 0.220419 15.394
11.5422 0.224828 15.4341
11.5422 0.229236 15.4737
11.5422 0.233645 15.5065
11.5422 0.238053 15.5401
11.5422 0.242461 15.5751
11.5422 0.24687 15.6058
11.5422 0.251278 15.6337
11.5422 0.255687 15.6618
11.5422 0.260095 15.6888
11.5422 0.264503 15.7156
11.5422 0.268912 15.7389
11.5422 0.27332 15.7601
11.5422 0.277729 15.7813
11.5422 0.282137 15.8014
11.5422 0.286545 15.8168
11.5422 0.290954 15.8321
11.5422 0.295362 15.8483
11.5422 0.29977 15.8613
11.5422 0.304179 15.8685
11.5422 0.308587 15.8796
11.5422 0.312996 15.8882
11.5422 0.317404 15.8942
11.5422 0.321812 15.9007
11.5422 0.326221 15.9073
11.5422 0.330629 15.9133
11.5422 0.335038 15.9189
11.5422 0.339446 15.9222
11.5422 0.343854 15.9246
11.5422 0.348263 15.9276
11.5422 0.352671 15.9327
11.5422 0.35708 15.9357
11.5422 0.361488 15.9368
11.5422 0.365896 15.9366
11.5422 0.370305 15.9397
11.5422 0.374713 15.9407
11.5422 0.379121 15.9433
11.5422 0.38353 15.9453
11.5422 0.387938 15.9429
11.5422 0.392347 15.9438
11.5422 0.396755 15.9412
11.5422 0.401163 15.9429
11.5422 0.405572 15.9425
11.5422 0.40998 15.9361
11.5422 0.414389 15.9368
11.5422 0.418797 15.9348
11.5422 0.423205 15.9331
11.5422 0.427614 15.9325
11.5422 0.432022 15.932
11.5422 0.436431 15.9308
11.5422 0.440839 15.928
11.5422 0.445247 15.9278
11.5422 0.449656 15.9242
11.5422 0.454064 15.9215
11.5422 0.458472 15.9211
11.5422 0.462881 15.9251
11.5422 0.467289 15.9178
11.5422 0.471698 15.9126
11.5422 0.476106 15.9134
11.5422 0.480514 15.9089
11.5422 0.484923 15.9073
11.5422 0.489331 15.907
11.5422 0.49374 15.899
11.5422 0.498148 15.8995
11.5422 0.502556 15.8993
11.5422 0.506965 15.899
11.5422 0.511373 15.8955
11.5422 0.515782 15.8938
11.5422 0.52019 15.8907
11.5422 0.524598 15.8864
11.5422 0.529007 15.8875
11.5422 0.533415 15.8807
11.5422 0.537823 15.8785
11.5422 0.542232 15.8764
11.5422 0.54664 15.8772
11.5422 0.551049 15.8759
11.5422 0.555457 15.8744
11.5422 0.559865 15.8732
11.5422 0.564274 15.8682
11.5422 0.568682 15.8681
11.5422 0.573091 15.8705
11.5422 0.577499 15.8708
11.5422 0.581907 15.8668
11.5422 0.586316 15.8654
11.5422 0.590724 15.8593
11.5422 0.595133 15.8593
11.5422 0.599541 15.8593
11.5422 0.603949 15.8552
11.5422 0.608358 15.8522
11.5422 0.612766 15.8512
11.5422 0.617175 15.8496
11.5422 0.621583 15.8501
11.5422 0.625991 15.8466
11.5422 0.6304 15.8455
11.5422 0.634808 15.8386
11.5422 0.639216 15.8397
11.5422 0.643625 15.838
11.5422 0.648033 15.8321
11.5422 0.652442 15.8342
11.5422 0.65685 15.8315
11.5422 0.661258 15.8326
11.5422 0.665667 15.8327
11.5422 0.670075 15.8328
11.5422 0.674484 15.8332
11.5422 0.678892 15.8302
11.5422 0.6833 15.8287
11.5422 0.687709 15.8242
11.5422 0.692117 15.8271
11.5422 0.696526 15.8234
11.5422 0.700934 15.8246
11.5422 0.705342 15.8247
11.5422 0.709751 15.8144
11.5422 0.714159 15.8141
11.5422 0.718567 15.8144
11.5422 0.722976 15.8171
11.5422 0.727384 15.814
11.5422 0.731793 15.8145
11.5422 0.736201 15.8097
11.5422 0.740609 15.8077
11.5422 0.745018 15.8068
11.5422 0.749426 15.8065
11.5422 0.753835 15.8017
11.5422 0.758243 15.7986
11.5422 0.762651 15.8021
11.5422 0.76706 15.805
11.5422 0.771468 15.8003
11.5422 0.775877 15.7957
11.5422 0.780285 15.7915
11.5422 0.784693 15.7961
11.5422 0.789102 15.7971
11.5422 0.79351 15.7906
11.5422 0.797918 15.7902
11.5422 0.802327 15.7923
11.5422 0.806735 15.7945
11.5422 0.811144 15.795
11.5422 0.815552 15.7911
11.5422 0.81996 15.7878
11.5422 0.824369 15.7862
11.5422 0.828777 15.7854
11.5422 0.833186 15.7855
11.5422 0.837594 15.7736
11.5422 0.842002 15.779
11.5422 0.846411 15.7827
11.5422 0.850819 15.7799
11.5422 0.855228 15.7817
11.5422 0.859636 15.7807
11.5422 0.864044 15.7754
11.5422 0.868453 15.7805
11.5422 0.872861 15.7741
11.5422 0.877269 15.7748
11.5422 0.881678 15.779
11.5422 0.886086 15.7709
11.5422 0.890495 15.774
11.5422 0.894903 15.7738
11.5422 0.899311 15.7682
11.5422 0.90372 15.767
11.5422 0.908128 15.7635
11.5422 0.912537 15.764
11.5422 0.916945 15.7602
11.5422 0.921353 15.7554
11.5422 0.925762 15.7583
11.5422 0.93017 15.7549
11.5422 0.934579 15.7581
11.5422 0.938987 15.7596
11.5422 0.943395 15.759
11.5422 0.947804 15.7628
11.5422 0.952212 15.7592
11.5422 0.95662 15.7606
11.5422 0.961029 15.7584
11.5422 0.965437 15.7585
11.5422 0.969846 15.7543
11.5422 0.974254 15.7535
11.5422 0.978662 15.7507
11.5422 0.983071 15.7653
11.5422 0.987479 15.7539
11.5422 0.991888 15.7516
11.5422 0.996296 15.7594
11.5422 1.0007 15.7504
11.5422 1.00511 15.7565
11.5422 1.00952 15.757
11.5422 1.01393 15.7575
11.5422 1.01834 15.7478
11.5422 1.02275 15.7519
11.5422 1.02715 15.7454
11.5422 1.03156 15.7477
11.5422 1.03597 15.7407
11.5422 1.04038 15.7394
11.5422 1.04479 15.7342
11.5422 1.0492 15.7328
11.5422 1.05361 15.7333
11.5422 1.05801 15.73
11.5422 1.06242 15.7258
11.5422 1.06683 15.7292
11.5422 1.07124 15.7257
11.5422 1.07565 15.712
11.5422 1.08006 15.7199
11.5422 1.08446 15.7166
11.5422 1.08887 15.7146
11.5422 1.09328 15.7164
11.5422 1.09769 15.7164
11.5422 1.1021 15.7135
11.5422 1.10651 15.7063
11.5422 1.11091 15.7036
11.5422 1.11532 15.6988
11.5422 1.11973 15.7021
11.5422 1.12414 15.6893
11.5422 1.12855 15.6849
11.5422 1.13296 15.694
11.5422 1.13736 15.6936
11.5422 1.14177 15.6968
11.5422 1.14618 15.6983
11.5422 1.15059 15.6902
11.5422 1.155 15.6931
11.5422 1.15941 15.6948
11.5422 1.16381 15.6954
11.5422 1.16822 15.691
11.5422 1.17263 15.6867
11.5422 1.17704 15.6904
11.5422 1.18145 15.6893
11.5422 1.18586 15.6888
11.5422 1.19027 15.6889
11.5422 1.19467 15.6796
11.5422 1.19908 15.6827
11.5422 1.20349 15.6882
11.5422 1.2079 15.6808
11.5422 1.21231 15.6705
11.5422 1.21672 15.6662
11.5422 1.22112 15.6749
11.5422 1.22553 15.6668
11.5422 1.22994 15.6733
11.5422 1.23435 15.6778
11.5422 1.23876 15.6686
11.5422 1.24317 15.6691
11.5422 1.24757 15.674
11.5422 1.25198 15.6808
11.5422 1.25639 15.6821
11.5422 1.2608 15.6835
11.5422 1.26521 15.6892
11.5422 1.26962 15.7023
11.5422 1.27402 15.7123
11.5422 1.27843 15.6935
11.5422 1.28284 15.7059
11.5422 1.28725 15.7133
11.5422 1.29166 15.7081
11.5422 1.29607 15.7039
11.5422 1.30047 15.7098
11.5422 1.30488 15.7166
11.5422 1.30929 15.7075
11.5422 1.3137 15.7235
11.5422 1.31811 15.7182
11.5422 1.32252 15.7271
11.5422 1.32693 15.7221
11.5422 1.33133 15.7228
11.5422 1.33574 15.7229
11.5422 1.34015 15.7202
11.5422 1.34456 15.7243
11.5422 1.34897 15.7247
11.5422 1.35338 15.7241
11.5422 1.35778 15.7239
11.5422 1.36219 15.7211
11.5422 1.3666 15.717
11.5422 1.37101 15.7123
11.5422 1.37542 15.7186
11.5422 1.37983 15.717
11.5422 1.38423 15.7249
11.5422 1.38864 15.7188
11.5422 1.39305 15.7196
11.5422 1.39746 15.7198
11.5422 1.40187 15.7192
11.5422 1.40628 15.7185
11.5422 1.41068 15.7136
11.5422 1.41509 15.7125
11.5422 1.4195 15.7164
11.5422 1.42391 15.7066
11.5422 1.42832 15.696
11.5422 1.43273 15.7085
11.5422 1.43713 15.7105
11.5422 1.44154 15.7106
11.5422 1.44595 15.7081
11.5422 1.45036 15.7104
11.5422 1.45477 15.7105
11.5422 1.45918 15.7136
11.5422 1.46359 15.7135
11.5422 1.46799 15.7177
11.5422 1.4724 15.7127
11.5422 1.47681 15.7217
11.5422 1.48122 15.7197
11.5422 1.48563 15.7104
11.5422 1.49004 15.7168
11.5422 1.49444 15.7092
11.5422 1.49885 15.7219
11.5422 1.50326 15.7131
11.5422 1.50767 15.7104
11.5422 1.51208 15.7089
11.5422 1.51649 15.7119
11.5422 1.52089 15.712
11.5422 1.5253 15.7131
11.5422 1.52971 15.7072
11.5422 1.53412 15.7168
11.5422 1.53853 15.7207
11.5422 1.54294 15.7261
11.5422 1.54734 15.7301
11.5422 1.55175 15.7283
11.5422 1.55616 15.7303
11.5422 1.56057 15.7257
11.5422 1.56498 15.7394
